cohort,track,prefix,method,mode,role,stratum,strict_role,diagnostic_step,is_diagnostic,average,inputs,edits,source_images,patients,semantic,semantic_numerator,semantic_denominator,semantic_edit_support,v4_primary,v4_primary_numerator,v4_primary_denominator,v4_primary_edit_support,original_reference_correct,original_reference_correct_numerator,original_reference_correct_denominator,original_reference_correct_edit_support,base_correct,base_correct_numerator,base_correct_denominator,base_correct_edit_support,base_correct_damage,base_correct_damage_numerator,base_correct_damage_denominator,base_correct_damage_edit_support,base_correct_preserved,base_correct_preserved_numerator,base_correct_preserved_denominator,base_correct_preserved_edit_support,base_wrong_became_correct,base_wrong_became_correct_numerator,base_wrong_became_correct_denominator,base_wrong_became_correct_edit_support,base_wrong_changed,base_wrong_changed_numerator,base_wrong_changed_denominator,base_wrong_changed_edit_support,on,on_numerator,on_denominator,on_edit_support,joint_on_correct,joint_on_correct_numerator,joint_on_correct_denominator,joint_on_correct_edit_support,fpr,fpr_numerator,fpr_denominator,fpr_edit_support,misfire_damage,misfire_damage_numerator,misfire_damage_denominator,misfire_damage_edit_support,token_parity,token_parity_numerator,token_parity_denominator,token_parity_edit_support,kl,kl_numerator,kl_denominator,kl_edit_support,own_forced_correct,own_forced_correct_numerator,own_forced_correct_denominator,own_forced_correct_edit_support,rejection,rejection_numerator,rejection_denominator,rejection_edit_support,wrong_writer,wrong_writer_numerator,wrong_writer_denominator,wrong_writer_edit_support,writer_error,writer_error_numerator,writer_error_denominator,writer_error_edit_support,equivalent_correct,equivalent_correct_numerator,equivalent_correct_denominator,equivalent_correct_edit_support,other_expert_correct,other_expert_correct_numerator,other_expert_correct_denominator,other_expert_correct_edit_support,selected_writer_error,selected_writer_error_numerator,selected_writer_error_denominator,selected_writer_error_edit_support,ended_with_eos,ended_with_eos_numerator,ended_with_eos_denominator,ended_with_eos_edit_support,cap_hit,cap_hit_numerator,cap_hit_denominator,cap_hit_edit_support,wrong_given_on_base_correct,wrong_given_on_base_correct_numerator,wrong_given_on_base_correct_denominator,wrong_given_on_base_correct_edit_support,wrong_given_on_strict_base,wrong_given_on_strict_base_numerator,wrong_given_on_strict_base_denominator,wrong_given_on_strict_base_edit_support,positive_wrong_rejection,positive_wrong_rejection_numerator,positive_wrong_rejection_denominator,positive_wrong_rejection_edit_support,positive_wrong_selection,positive_wrong_selection_numerator,positive_wrong_selection_denominator,positive_wrong_selection_edit_support,positive_owner_error,positive_owner_error_numerator,positive_owner_error_denominator,positive_owner_error_edit_support,correct_via_base_return,correct_via_base_return_numerator,correct_via_base_return_denominator,correct_via_base_return_edit_support,correct_via_owner_writer,correct_via_owner_writer_numerator,correct_via_owner_writer_denominator,correct_via_owner_writer_edit_support,correct_via_other_writer,correct_via_other_writer_numerator,correct_via_other_writer_denominator,correct_via_other_writer_edit_support
FACT_SLAKE_STAGE2_BANK16,A,0,B0,R0,fit,cross_family_confirmation,EDIT_TARGET,320,False,macro,20,5,5,UNKNOWN,1.0,20.0,20,5,,,0,0,1.0,20.0,20,5,0.0,0.0,20,5,,,0,0,,,0,0,1.0,20.0,20,5,1.0,20.0,20,5,1.0,20.0,20,5,1.0,20.0,20,5,,,0,0,,,0,0,0.0,0.0,20,5,,,0,0,1.0,20.0,20,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,20.0,20,5,,,0,0,,,0,0,,,0,0,0.0,0.0,20,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B0,R0,fit,cross_family_confirmation,EDIT_TARGET,320,False,micro,20,5,5,UNKNOWN,1.0,20.0,20,5,,,0,0,1.0,20.0,20,5,0.0,0.0,20,5,,,0,0,,,0,0,1.0,20.0,20,5,1.0,20.0,20,5,1.0,20.0,20,5,1.0,20.0,20,5,,,0,0,,,0,0,0.0,0.0,20,5,,,0,0,1.0,20.0,20,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,20.0,20,5,,,0,0,,,0,0,,,0,0,0.0,0.0,20,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B0,R0,native,T0,EDIT_TARGET,320,False,macro,5,5,5,UNKNOWN,1.0,5.0,5,5,1.0,5.0,5,5,1.0,5.0,5,5,0.0,0.0,5,5,,,0,0,,,0,0,1.0,5.0,5,5,1.0,5.0,5,5,1.0,5.0,5,5,1.0,5.0,5,5,,,0,0,,,0,0,0.0,0.0,5,5,,,0,0,1.0,5.0,5,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,5.0,5,5,,,0,0,,,0,0,,,0,0,0.0,0.0,5,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B0,R0,native,T0,EDIT_TARGET,320,False,micro,5,5,5,UNKNOWN,1.0,5.0,5,5,1.0,5.0,5,5,1.0,5.0,5,5,0.0,0.0,5,5,,,0,0,,,0,0,1.0,5.0,5,5,1.0,5.0,5,5,1.0,5.0,5,5,1.0,5.0,5,5,,,0,0,,,0,0,0.0,0.0,5,5,,,0,0,1.0,5.0,5,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,5.0,5,5,,,0,0,,,0,0,,,0,0,0.0,0.0,5,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,challenge,same_answer_context_not_conflict,STRICT_BASE,320,False,macro,8,4,4,UNKNOWN,1.0,8.0,8,4,,,0,0,1.0,8.0,8,4,0.375,3.0,8,4,0.0,0.0,3,3,1.0,3.0,3,3,1.0,5.0,5,4,1.0,5.0,5,4,1.0,8.0,8,4,1.0,8.0,8,4,1.0,8.0,8,4,0.0,0.0,3,3,0.0,0.0,8,4,,,0,0,1.0,8.0,8,4,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,8.0,8,4,,,0,0,0.0,0.0,3,3,0.0,0.0,8,4,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,challenge,same_answer_context_not_conflict,STRICT_BASE,320,False,micro,8,4,4,UNKNOWN,1.0,8.0,8,4,,,0,0,1.0,8.0,8,4,0.375,3.0,8,4,0.0,0.0,3,3,1.0,3.0,3,3,1.0,5.0,5,4,1.0,5.0,5,4,1.0,8.0,8,4,1.0,8.0,8,4,1.0,8.0,8,4,0.0,0.0,3,3,0.0,0.0,8,4,,,0,0,1.0,8.0,8,4,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,8.0,8,4,,,0,0,0.0,0.0,3,3,0.0,0.0,8,4,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,evaluation,H,STRICT_BASE,320,False,macro,5,5,4,UNKNOWN,0.0,0.0,5,5,,,0,0,0.0,0.0,5,5,1.0,5.0,5,5,1.0,5.0,5,5,0.0,0.0,5,5,,,0,0,,,0,0,1.0,5.0,5,5,0.0,0.0,5,5,1.0,5.0,5,5,1.0,5.0,5,5,0.0,0.0,5,5,,,0,0,0.0,0.0,5,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,5.0,5,5,,,0,0,1.0,5.0,5,5,1.0,5.0,5,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,evaluation,H,STRICT_BASE,320,False,micro,5,5,4,UNKNOWN,0.0,0.0,5,5,,,0,0,0.0,0.0,5,5,1.0,5.0,5,5,1.0,5.0,5,5,0.0,0.0,5,5,,,0,0,,,0,0,1.0,5.0,5,5,0.0,0.0,5,5,1.0,5.0,5,5,1.0,5.0,5,5,0.0,0.0,5,5,,,0,0,0.0,0.0,5,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,5.0,5,5,,,0,0,1.0,5.0,5,5,1.0,5.0,5,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,evaluation,U,STRICT_BASE,320,False,macro,65,5,34,UNKNOWN,0.4923076923076923,32.0,65,5,,,0,0,0.4923076923076923,32.0,65,5,0.6923076923076923,45.0,65,5,0.4509090909090909,20.0,45,5,0.5490909090909091,25.0,45,5,0.3476190476190476,7.0,20,5,0.5928571428571429,12.0,20,5,1.0,65.0,65,5,0.4923076923076923,32.0,65,5,1.0,65.0,65,5,0.4509090909090909,20.0,45,5,0.4,26.0,65,5,,,0,0,0.4923076923076923,32.0,65,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,65.0,65,5,,,0,0,0.4509090909090909,20.0,45,5,0.5076923076923077,33.0,65,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,evaluation,U,STRICT_BASE,320,False,micro,65,5,34,UNKNOWN,0.49230769230769234,32.0,65,5,,,0,0,0.49230769230769234,32.0,65,5,0.6923076923076923,45.0,65,5,0.4444444444444444,20.0,45,5,0.5555555555555556,25.0,45,5,0.35,7.0,20,5,0.6,12.0,20,5,1.0,65.0,65,5,0.49230769230769234,32.0,65,5,1.0,65.0,65,5,0.4444444444444444,20.0,45,5,0.4,26.0,65,5,,,0,0,0.49230769230769234,32.0,65,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,65.0,65,5,,,0,0,0.4444444444444444,20.0,45,5,0.5076923076923077,33.0,65,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,evaluation,cross_family_confirmation,EDIT_TARGET,320,False,macro,10,5,5,UNKNOWN,1.0,10.0,10,5,,,0,0,1.0,10.0,10,5,0.3,3.0,10,5,,,0,0,,,0,0,1.0,7.0,7,5,1.0,7.0,7,5,1.0,10.0,10,5,1.0,10.0,10,5,,,0,0,,,0,0,0.0,0.0,10,5,,,0,0,1.0,10.0,10,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,10.0,10,5,,,0,0,,,0,0,,,0,0,0.0,0.0,10,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,evaluation,cross_family_confirmation,EDIT_TARGET,320,False,micro,10,5,5,UNKNOWN,1.0,10.0,10,5,,,0,0,1.0,10.0,10,5,0.3,3.0,10,5,,,0,0,,,0,0,1.0,7.0,7,5,1.0,7.0,7,5,1.0,10.0,10,5,1.0,10.0,10,5,,,0,0,,,0,0,0.0,0.0,10,5,,,0,0,1.0,10.0,10,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,10.0,10,5,,,0,0,,,0,0,,,0,0,0.0,0.0,10,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,evaluation,source_style_confirmation,EDIT_TARGET,320,False,macro,10,5,5,UNKNOWN,1.0,10.0,10,5,,,0,0,1.0,10.0,10,5,0.9,9.0,10,5,,,0,0,,,0,0,1.0,1.0,1,1,1.0,1.0,1,1,1.0,10.0,10,5,1.0,10.0,10,5,,,0,0,,,0,0,0.0,0.0,10,5,,,0,0,1.0,10.0,10,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,10.0,10,5,,,0,0,,,0,0,,,0,0,0.0,0.0,10,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,evaluation,source_style_confirmation,EDIT_TARGET,320,False,micro,10,5,5,UNKNOWN,1.0,10.0,10,5,,,0,0,1.0,10.0,10,5,0.9,9.0,10,5,,,0,0,,,0,0,1.0,1.0,1,1,1.0,1.0,1,1,1.0,10.0,10,5,1.0,10.0,10,5,,,0,0,,,0,0,0.0,0.0,10,5,,,0,0,1.0,10.0,10,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,10.0,10,5,,,0,0,,,0,0,,,0,0,0.0,0.0,10,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,fit,H,STRICT_BASE,320,False,macro,6,5,3,UNKNOWN,0.0,0.0,6,5,,,0,0,0.0,0.0,6,5,1.0,6.0,6,5,1.0,6.0,6,5,0.0,0.0,6,5,,,0,0,,,0,0,1.0,6.0,6,5,0.0,0.0,6,5,1.0,6.0,6,5,1.0,6.0,6,5,0.0,0.0,6,5,,,0,0,0.0,0.0,6,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,6.0,6,5,,,0,0,1.0,6.0,6,5,1.0,6.0,6,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,fit,H,STRICT_BASE,320,False,micro,6,5,3,UNKNOWN,0.0,0.0,6,5,,,0,0,0.0,0.0,6,5,1.0,6.0,6,5,1.0,6.0,6,5,0.0,0.0,6,5,,,0,0,,,0,0,1.0,6.0,6,5,0.0,0.0,6,5,1.0,6.0,6,5,1.0,6.0,6,5,0.0,0.0,6,5,,,0,0,0.0,0.0,6,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,6.0,6,5,,,0,0,1.0,6.0,6,5,1.0,6.0,6,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,fit,U,STRICT_BASE,320,False,macro,70,5,39,UNKNOWN,0.42857142857142855,30.0,70,5,,,0,0,0.42857142857142855,30.0,70,5,0.5571428571428572,39.0,70,5,0.444047619047619,17.0,39,5,0.555952380952381,22.0,39,5,0.2571428571428571,8.0,31,5,0.4773809523809524,15.0,31,5,1.0,70.0,70,5,0.42857142857142855,30.0,70,5,1.0,70.0,70,5,0.444047619047619,17.0,39,5,0.44285714285714284,31.0,70,5,,,0,0,0.42857142857142855,30.0,70,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,70.0,70,5,,,0,0,0.444047619047619,17.0,39,5,0.5714285714285714,40.0,70,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,fit,U,STRICT_BASE,320,False,micro,70,5,39,UNKNOWN,0.42857142857142855,30.0,70,5,,,0,0,0.42857142857142855,30.0,70,5,0.5571428571428572,39.0,70,5,0.4358974358974359,17.0,39,5,0.5641025641025641,22.0,39,5,0.25806451612903225,8.0,31,5,0.4838709677419355,15.0,31,5,1.0,70.0,70,5,0.42857142857142855,30.0,70,5,1.0,70.0,70,5,0.4358974358974359,17.0,39,5,0.44285714285714284,31.0,70,5,,,0,0,0.42857142857142855,30.0,70,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,70.0,70,5,,,0,0,0.4358974358974359,17.0,39,5,0.5714285714285714,40.0,70,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,fit,cross_family_confirmation,EDIT_TARGET,320,False,macro,20,5,5,UNKNOWN,1.0,20.0,20,5,,,0,0,1.0,20.0,20,5,0.0,0.0,20,5,,,0,0,,,0,0,1.0,20.0,20,5,1.0,20.0,20,5,1.0,20.0,20,5,1.0,20.0,20,5,,,0,0,,,0,0,0.0,0.0,20,5,,,0,0,1.0,20.0,20,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,20.0,20,5,,,0,0,,,0,0,,,0,0,0.0,0.0,20,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,fit,cross_family_confirmation,EDIT_TARGET,320,False,micro,20,5,5,UNKNOWN,1.0,20.0,20,5,,,0,0,1.0,20.0,20,5,0.0,0.0,20,5,,,0,0,,,0,0,1.0,20.0,20,5,1.0,20.0,20,5,1.0,20.0,20,5,1.0,20.0,20,5,,,0,0,,,0,0,0.0,0.0,20,5,,,0,0,1.0,20.0,20,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,20.0,20,5,,,0,0,,,0,0,,,0,0,0.0,0.0,20,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,native,T0,EDIT_TARGET,320,False,macro,5,5,5,UNKNOWN,1.0,5.0,5,5,1.0,5.0,5,5,1.0,5.0,5,5,0.0,0.0,5,5,,,0,0,,,0,0,1.0,5.0,5,5,1.0,5.0,5,5,1.0,5.0,5,5,1.0,5.0,5,5,,,0,0,,,0,0,0.0,0.0,5,5,,,0,0,1.0,5.0,5,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,5.0,5,5,,,0,0,,,0,0,,,0,0,0.0,0.0,5,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,FORCED_ON,native,T0,EDIT_TARGET,320,False,micro,5,5,5,UNKNOWN,1.0,5.0,5,5,1.0,5.0,5,5,1.0,5.0,5,5,0.0,0.0,5,5,,,0,0,,,0,0,1.0,5.0,5,5,1.0,5.0,5,5,1.0,5.0,5,5,1.0,5.0,5,5,,,0,0,,,0,0,0.0,0.0,5,5,,,0,0,1.0,5.0,5,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,5.0,5,5,,,0,0,,,0,0,,,0,0,0.0,0.0,5,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,R0,challenge,same_answer_context_not_conflict,STRICT_BASE,320,False,macro,8,4,4,UNKNOWN,0.375,3.0,8,4,,,0,0,0.375,3.0,8,4,0.375,3.0,8,4,0.0,0.0,3,3,1.0,3.0,3,3,0.0,0.0,5,4,0.0,0.0,5,4,0.0,0.0,8,4,0.0,0.0,8,4,0.0,0.0,8,4,0.0,0.0,3,3,1.0,8.0,8,4,,,0,0,1.0,8.0,8,4,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,R0,challenge,same_answer_context_not_conflict,STRICT_BASE,320,False,micro,8,4,4,UNKNOWN,0.375,3.0,8,4,,,0,0,0.375,3.0,8,4,0.375,3.0,8,4,0.0,0.0,3,3,1.0,3.0,3,3,0.0,0.0,5,4,0.0,0.0,5,4,0.0,0.0,8,4,0.0,0.0,8,4,0.0,0.0,8,4,0.0,0.0,3,3,1.0,8.0,8,4,,,0,0,1.0,8.0,8,4,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,R0,evaluation,H,STRICT_BASE,320,False,macro,5,5,4,UNKNOWN,1.0,5.0,5,5,,,0,0,1.0,5.0,5,5,1.0,5.0,5,5,0.0,0.0,5,5,1.0,5.0,5,5,,,0,0,,,0,0,0.0,0.0,5,5,0.0,0.0,5,5,0.0,0.0,5,5,0.0,0.0,5,5,1.0,5.0,5,5,,,0,0,0.0,0.0,5,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,R0,evaluation,H,STRICT_BASE,320,False,micro,5,5,4,UNKNOWN,1.0,5.0,5,5,,,0,0,1.0,5.0,5,5,1.0,5.0,5,5,0.0,0.0,5,5,1.0,5.0,5,5,,,0,0,,,0,0,0.0,0.0,5,5,0.0,0.0,5,5,0.0,0.0,5,5,0.0,0.0,5,5,1.0,5.0,5,5,,,0,0,0.0,0.0,5,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,R0,evaluation,U,STRICT_BASE,320,False,macro,65,5,34,UNKNOWN,0.6923076923076923,45.0,65,5,,,0,0,0.6923076923076923,45.0,65,5,0.6923076923076923,45.0,65,5,0.0,0.0,45,5,1.0,45.0,45,5,0.0,0.0,20,5,0.0,0.0,20,5,0.0,0.0,65,5,0.0,0.0,65,5,0.0,0.0,65,5,0.0,0.0,45,5,1.0,65.0,65,5,,,0,0,0.4923076923076923,32.0,65,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,R0,evaluation,U,STRICT_BASE,320,False,micro,65,5,34,UNKNOWN,0.6923076923076923,45.0,65,5,,,0,0,0.6923076923076923,45.0,65,5,0.6923076923076923,45.0,65,5,0.0,0.0,45,5,1.0,45.0,45,5,0.0,0.0,20,5,0.0,0.0,20,5,0.0,0.0,65,5,0.0,0.0,65,5,0.0,0.0,65,5,0.0,0.0,45,5,1.0,65.0,65,5,,,0,0,0.49230769230769234,32.0,65,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,R0,evaluation,cross_family_confirmation,EDIT_TARGET,320,False,macro,10,5,5,UNKNOWN,1.0,10.0,10,5,,,0,0,1.0,10.0,10,5,0.3,3.0,10,5,,,0,0,,,0,0,1.0,7.0,7,5,1.0,7.0,7,5,1.0,10.0,10,5,1.0,10.0,10,5,,,0,0,,,0,0,0.0,0.0,10,5,,,0,0,1.0,10.0,10,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,10.0,10,5,,,0,0,,,0,0,,,0,0,0.0,0.0,10,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,R0,evaluation,cross_family_confirmation,EDIT_TARGET,320,False,micro,10,5,5,UNKNOWN,1.0,10.0,10,5,,,0,0,1.0,10.0,10,5,0.3,3.0,10,5,,,0,0,,,0,0,1.0,7.0,7,5,1.0,7.0,7,5,1.0,10.0,10,5,1.0,10.0,10,5,,,0,0,,,0,0,0.0,0.0,10,5,,,0,0,1.0,10.0,10,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,10.0,10,5,,,0,0,,,0,0,,,0,0,0.0,0.0,10,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,R0,evaluation,source_style_confirmation,EDIT_TARGET,320,False,macro,10,5,5,UNKNOWN,1.0,10.0,10,5,,,0,0,1.0,10.0,10,5,0.9,9.0,10,5,,,0,0,,,0,0,1.0,1.0,1,1,1.0,1.0,1,1,1.0,10.0,10,5,1.0,10.0,10,5,,,0,0,,,0,0,0.0,0.0,10,5,,,0,0,1.0,10.0,10,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,10.0,10,5,,,0,0,,,0,0,,,0,0,0.0,0.0,10,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,R0,evaluation,source_style_confirmation,EDIT_TARGET,320,False,micro,10,5,5,UNKNOWN,1.0,10.0,10,5,,,0,0,1.0,10.0,10,5,0.9,9.0,10,5,,,0,0,,,0,0,1.0,1.0,1,1,1.0,1.0,1,1,1.0,10.0,10,5,1.0,10.0,10,5,,,0,0,,,0,0,0.0,0.0,10,5,,,0,0,1.0,10.0,10,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,1.0,10.0,10,5,,,0,0,,,0,0,,,0,0,0.0,0.0,10,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,R0,fit,H,STRICT_BASE,320,False,macro,6,5,3,UNKNOWN,1.0,6.0,6,5,,,0,0,1.0,6.0,6,5,1.0,6.0,6,5,0.0,0.0,6,5,1.0,6.0,6,5,,,0,0,,,0,0,0.0,0.0,6,5,0.0,0.0,6,5,0.0,0.0,6,5,0.0,0.0,6,5,1.0,6.0,6,5,,,0,0,0.0,0.0,6,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,R0,fit,H,STRICT_BASE,320,False,micro,6,5,3,UNKNOWN,1.0,6.0,6,5,,,0,0,1.0,6.0,6,5,1.0,6.0,6,5,0.0,0.0,6,5,1.0,6.0,6,5,,,0,0,,,0,0,0.0,0.0,6,5,0.0,0.0,6,5,0.0,0.0,6,5,0.0,0.0,6,5,1.0,6.0,6,5,,,0,0,0.0,0.0,6,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,R0,fit,U,STRICT_BASE,320,False,macro,70,5,39,UNKNOWN,0.5571428571428572,39.0,70,5,,,0,0,0.5571428571428572,39.0,70,5,0.5571428571428572,39.0,70,5,0.0,0.0,39,5,1.0,39.0,39,5,0.0,0.0,31,5,0.0,0.0,31,5,0.0,0.0,70,5,0.0,0.0,70,5,0.0,0.0,70,5,0.0,0.0,39,5,1.0,70.0,70,5,,,0,0,0.42857142857142855,30.0,70,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
FACT_SLAKE_STAGE2_BANK16,A,0,B2,R0,fit,U,STRICT_BASE,320,False,micro,70,5,39,UNKNOWN,0.5571428571428572,39.0,70,5,,,0,0,0.5571428571428572,39.0,70,5,0.5571428571428572,39.0,70,5,0.0,0.0,39,5,1.0,39.0,39,5,0.0,0.0,31,5,0.0,0.0,31,5,0.0,0.0,70,5,0.0,0.0,70,5,0.0,0.0,70,5,0.0,0.0,39,5,1.0,70.0,70,5,,,0,0,0.42857142857142855,30.0,70,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0
